1,14.9918,745.3811
2,44.9754,723.08014
3,74.959,700.77916
4,104.9426,678.47818
5,134.9262,656.17722
6,164.9098,633.87625
7,194.8934,611.57529
8,224.87699,589.27432
9,254.86059,566.97336
10,284.84419,544.67238
11,14.93321,816.13358
12,44.79964,787.04379
13,74.66606,757.95399
14,104.53249,728.8642
15,134.39891,699.7744
16,164.26534,670.6846
17,194.13176,641.59482
18,223.99819,612.50504
19,253.86461,583.41524
20,283.73103,554.32542
