412,309.66646,16.43662
413,309.66646,49.30985
414,309.66646,82.18308
415,309.66646,115.05632
416,309.66646,147.92955
417,309.66646,180.80278
418,309.66646,213.67601
419,309.66646,246.54925
420,309.66646,279.42248
421,309.66646,312.2957
422,309.66646,345.16894
423,277.06999,17.36907
424,277.06999,52.10722
425,277.06999,86.84537
426,277.06999,121.58352
427,277.06999,156.32166
428,277.06999,191.0598
429,277.06999,225.79795
430,277.06999,260.53611
431,277.06999,295.27425
432,277.06999,330.01238
433,277.06999,364.75053
434,244.47352,18.30153
435,244.47352,54.90459
436,244.47352,91.50765
437,244.47352,128.11071
438,244.47352,164.71377
439,244.47352,201.31683
440,244.47352,237.9199
441,244.47352,274.52296
442,244.47352,311.12602
443,244.47352,347.72907
444,244.47352,384.33213
445,211.87704,19.23399
446,211.87704,57.70196
447,211.87704,96.16994
448,211.87704,134.63791
449,211.87704,173.10588
450,211.87704,211.57386
451,211.87704,250.04183
452,211.87704,288.50981
453,211.87704,326.97779
454,211.87704,365.44576
455,211.87704,403.91373
456,179.28058,20.16644
457,179.28058,60.49933
458,179.28058,100.83222
459,179.28058,141.16511
460,179.28058,181.498
461,179.28058,221.83088
462,179.28058,262.16377
463,179.28058,302.49667
464,179.28058,342.82955
465,179.28058,383.16243
466,179.28058,423.49532
467,146.68411,21.0989
468,146.68411,63.29671
469,146.68411,105.49451
470,146.68411,147.69231
471,146.68411,189.89011
472,146.68411,232.08791
473,146.68411,274.28571
474,146.68411,316.48352
475,146.68411,358.68132
476,146.68411,400.87911
477,146.68411,443.07692
478,114.08764,22.03136
479,114.08764,66.09408
480,114.08764,110.15679
481,114.08764,154.21951
482,114.08764,198.28222
483,114.08764,242.34494
484,114.08764,286.40765
485,114.08764,330.47037
486,114.08764,374.53309
487,114.08764,418.59579
488,114.08764,462.65852
489,81.49117,22.96382
490,81.49117,68.89145
491,81.49117,114.81908
492,81.49117,160.74671
493,81.49117,206.67434
494,81.49117,252.60196
495,81.49117,298.52959
496,81.49118,344.45723
497,81.49118,390.38486
498,81.49118,436.31248
499,81.49118,482.2401
500,48.8947,23.89627
501,48.8947,71.68882
502,48.8947,119.48136
503,48.8947,167.27391
504,48.8947,215.06645
505,48.8947,262.85899
506,48.8947,310.65153
507,48.8947,358.44408
508,48.8947,406.23663
509,48.8947,454.02918
510,48.8947,501.82172
511,16.29823,24.82873
512,16.29823,74.48619
513,16.29823,124.14365
514,16.29823,173.80111
515,16.29823,223.45856
516,16.29823,273.11602
517,16.29823,322.77348
518,16.29823,372.43094
519,16.29823,422.0884
520,16.29823,471.74586
521,16.29823,521.40332
522,327.69458,334.33896
523,327.69458,302.49715
524,327.69458,270.65535
525,327.69458,238.81355
526,327.69458,206.97174
